Token ID,Owner Address,Attribute rank,Attribute specie,Stacked
1512,0x7ce5593b5ff783e96d54b46ba181e2059dece956,Rare,owl,true
1513,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Epic,owl,true
1514,0x98fdbdba7b9ea878d6b888b1bfd6c6dfb422dcd3,Rare,owl,true
1515,0x92EE81Dd6F4B152bcc1392DE1daBa10ba7CdFDb3,Mystic,owl,
1516,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1517,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,owl,true
1518,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,owl,true
1519,0x61a04185661dc31efc1263edd0da0d378c3e8f58,Rare,owl,true
1520,0x968ccae60420900d180bc9eb8440d2620ffa82d2,Legendary,owl,true
1521,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1522,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1523,0xf93f78512dc29c520394b4a9597c9d55f40b1c9c,Rare,owl,true
1524,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1525,0xf6dc8a99da31e8ca96a53752fa1d98ab73eea164,Epic,owl,true
1526,0xf7b32e3185d375751a805f5fc7c818f27976465a,Rare,owl,true
1527,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,owl,true
1528,0x5f206e0fd42e9f95985d222f507ce6c62bc4aaf6,Rare,owl,true
1529,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1530,0xaa4e1f573bd4042ba59e5b6480c15335a2f4c062,Legendary,owl,true
1531,0x60220931a4cad53829fb7b05772ea0b247405414,Rare,owl,true
1532,0x2ad82d0b4382d588244634fca6d6cd99dc31c6c9,Rare,owl,true
1533,0xce71a685ca4b5b7d435d638da06bd02efde5ca0e,Mystic,owl,true
1534,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1535,0x275de3f0e7ab806d238c005fb6769a516d08e8c8,Epic,owl,true
1536,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1537,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1538,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,owl,true
1539,0x1c7163fdb89ab47d51d1ee7c5121dc0d81108641,Epic,owl,true
1540,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Legendary,owl,true
1541,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1542,0xdcEbd6Ed4676c151356C059D7A83DFC90f5EA1c9,Rare,owl,
1543,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1544,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,owl,true
1545,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,owl,true
1546,0x1a8ec52c2fd1fe4f6110747f60cc00a702071041,Rare,owl,true
1547,0x1e2bc3d1a854248f7fd1c574404cedb58e03987a,Rare,owl,true
1548,0x175fae7a47f28896fdd27931c82c3f8ce9ef1c5d,Rare,owl,true
1549,0xe36BcFCb85fbeAc239197120Babc435eE95Ced8f,Rare,owl,
1550,0xbff5def112f625ba083d9be575b489708e051638,Legendary,owl,true
1551,0xaa4e1f573bd4042ba59e5b6480c15335a2f4c062,Epic,owl,true
1552,0xe2fefe7cb2f471c697d79346d31c160b6371c31d,Rare,owl,true
1553,0x5ba1cd5c84f0ce93269c7b1972e26a57a2fdfed6,Rare,owl,true
1554,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,owl,true
1555,0xe2A296006E4EFb7eC7Ca31Ba9Efda72668026fD6,Mystic,owl,
1556,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1557,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1558,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1559,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1560,0xaa4e1f573bd4042ba59e5b6480c15335a2f4c062,Legendary,owl,true
1561,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1562,0xfB06a8076AD28c995adC31759FD1a361cD26A3a5,Rare,owl,
1563,0xcb290172c836b967b22232cd96fd73c233603473,Rare,owl,true
1564,0xd1a617e380cd7b416ebd3daf252b2bc506286dae,Rare,owl,true
1565,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1566,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1567,0xe5F2F188C842C2a5cf79B507e67cB07492f6af39,Rare,owl,
1568,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1569,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1570,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Legendary,owl,true
1571,0xce8ab3de786b077baffed3e8677316a6a157d352,Rare,owl,true
1572,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1573,0x3e13fa90a9c93e977436e6beedfea34929905208,Rare,owl,true
1574,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,owl,true
1575,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1576,0x224ae1d88db764548c857899d675162d188a2c93,Rare,owl,true
1577,0x0c0b7340238e3c88b80790c4066f0a9f71932a87,Epic,owl,true
1578,0x900b41799b49f843d00d7ade77d0b67a57d41db1,Rare,owl,true
1579,0x7af761df929afd00b21d0c493150b98f39c2831f,Rare,owl,true
1580,0x4527213a14b5eb0e170d78c53633bac5bd67d6a9,Legendary,owl,true
1581,0x7ae3ad00554625f8208f31f2fbfd4b902acc6b7d,Rare,owl,true
1582,0xd7729d17d1982c4ee1fc4abaa6595dbd3f4681dc,Rare,owl,true
1583,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Rare,owl,true
1584,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1585,0x3e13fa90a9c93e977436e6beedfea34929905208,Epic,owl,true
1586,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Rare,owl,true
1587,0x8903466506038397ba8C560dE5B3C101a1486f71,Rare,owl,
1588,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Mystic,owl,
1589,0xFcF64cb28C4fdE1806f8Cf1b9fb7Eb81B3d476C7,Rare,owl,
1590,0xf4e9f74747cca35201bfd85119ea3e9152238bff,Legendary,owl,true
1591,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,owl,true
1592,0x293603977f29b0BCACE53af4Cc7b7107D9df4Caa,Rare,owl,
1593,0x8335862f4d0668325b7f326f8f94b0c66563d91d,Rare,owl,true
1594,0xF50078b4E31a509356e18a8a7a1AfaB1DBa188d4,Rare,owl,
1595,0xcd4c6c0a050eaa3b9aa024ccac6977d455fb116a,Epic,owl,true
1596,0xa0caa7803205026ec08818664c4211aff7565f56,Epic,owl,true
1597,0x75f119589d1ed65effe909ee910a8200f04797d3,Rare,owl,true
1598,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1599,0xd896760fbda3e3e5c01a09b4b983fd709aaaa19c,Mystic,owl,true
1600,0xd42ce6273fbf0299d0ac7efe10ed2298fcab3477,Legendary,owl,true
1601,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1602,0x3f3789bd5abea9ee40db5fd8420371effdf2373a,Rare,owl,true
1603,0x1c5d895a8b0e2887743ff1275acec38198382422,Rare,owl,true
1604,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1605,0x6807B3C4eA986d433D8389334291885132A9bB20,Epic,owl,
1606,0x2b9999c7abb753c42a08af0f82d506de525ec5ea,Epic,owl,true
1607,0xb15684ae666226dedc60ebe5c83f0593edee5320,Rare,owl,true
1608,0xc320e5bf4a3e82e73d560c7e4f3fa2f32945c7fe,Rare,owl,true
1609,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,owl,true
1610,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,owl,
1611,0x39380cdea6ceca49eab8d7e94d93499c55b6d22e,Rare,owl,true
1612,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1613,0x4b9086160eca975847962084d856697932a4be95,Rare,owl,true
1614,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,owl,true
1615,0xc486b77e81c55e02e37a53ad559ce98a28bbfd8c,Epic,owl,true
1616,0x540fd165774f8de502e454ca11f4902c5bccd25d,Legendary,owl,true
1617,0x3782a55292e75c231a64bdba7311f1134c719255,Rare,owl,true
1618,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1619,0xde591f41c6b1f769bc9a18e3d4ba312665106b1d,Rare,owl,true
1620,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Mystic,owl,
1621,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,owl,true
1622,0xac1ef6ed4f3608d792aa29b5f6df6762c165d37f,Epic,owl,true
1623,0xe7aa2c1f8d6e55481d8dba6fb3c04c35206f0b64,Rare,owl,true
1624,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Rare,owl,true
1625,0xD9763A29e2BCFfa9Aab77897f408d7D8E08701A3,Epic,owl,
1626,0xea098959ba4c6913b77cce30ef909e129336313e,Rare,owl,true
1627,0xcac3d7ddc8948c18b7f64f7a1273d472624bb008,Rare,owl,true
1628,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1629,0x724c0d1992db4c13a9e12f028a0af475c42426af,Rare,owl,true
1630,0xea9c79acb6d54c98f9122e6ea5c057de10bb7159,Legendary,owl,true
1631,0xd896760fbda3e3e5c01a09b4b983fd709aaaa19c,Rare,owl,true
1632,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1633,0xce8ab3de786b077baffed3e8677316a6a157d352,Mystic,owl,true
1634,0x5f517ccda75b4ca5a60336960473c1856ee81440,Rare,owl,true
1635,0x9571e10c57ed2ea3a419c6b22faff3421026b7e3,Epic,owl,true
1636,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Epic,owl,true
1637,0x41d1e18d4cc32eef295a5c00dda31c8feb58ed04,Rare,owl,true
1638,0xbe5ab9b99ed64204a5be7658a2777a2107c4c636,Rare,owl,true
1639,0x7b69c1Caa45c26d31F5003D468011d3e9b6b721B,Rare,owl,
1640,0x3b4c63b93f609cc78d8c5f370f51e51049c0f79c,Legendary,owl,true
1641,0x540Fd165774f8de502E454ca11F4902C5bcCd25d,Rare,owl,
1642,0x376ed0447e21315c6dfcdcc3eea41e351b35478b,Rare,owl,true
1643,0x558cb080a9eabcdec0bb1a9e5fc20f2f841a3d1d,Rare,owl,true
1644,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,owl,true
1645,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1646,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,owl,true
1647,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1648,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1649,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1650,0xb119171497de432b4a3a5654c9d0b6a142af50a3,Legendary,owl,true
1651,0xe36BcFCb85fbeAc239197120Babc435eE95Ced8f,Rare,owl,
1652,0x7af761df929afd00b21d0c493150b98f39c2831f,Rare,owl,true
1653,0x63C95d8B59f7967d19A58d59f2C01Aece57242d0,Rare,owl,
1654,0xe2fefe7cb2f471c697d79346d31c160b6371c31d,Epic,owl,true
1655,0xce71a685ca4b5b7d435d638da06bd02efde5ca0e,Mystic,owl,true
1656,0xe6a8306df719f9785e2194f9a155c6298b513cf7,Epic,owl,true
1657,0xafc8e76f7fc22fe89a1163e114af04420f91d6a7,Rare,owl,true
1658,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1659,0xcbfbee75931903c1b03363b08b30b646b29d452e,Rare,owl,true
1660,0x78e7D612d0cc1aE72494Ac726B4d0A7aE9DFc322,Legendary,owl,
1661,0xf7FA0F54F4d1F14fb82F52E7E70697D8CF4e2F8C,Epic,owl,
1662,0x047c95e25ba3a01053d3ee8601f6031a0c84ac4d,Rare,owl,true
1663,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1664,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1665,0x6ea810f18cfe89768fba26d6a8e59af37a117118,Epic,owl,true
1666,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Mystic,owl,true
1667,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1668,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1669,0x9a8502b6bf4c3542234374df9b31e84e1798275b,Rare,owl,true
1670,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Legendary,owl,true
1671,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,owl,true
1672,0x630bf1f741d87553d8dc4f9bbc88e3874b8bdcb1,Rare,owl,true
1673,0xdcda0e83d73eae94ec711fbb3a0a6852e8d9ef64,Rare,owl,true
1674,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,owl,true
1675,0xf7207e405aef631c43783b228ac5c0add906f2eb,Epic,owl,true
1676,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1677,0x3fb4945a62412a5765199372f6e779d443133c8f,Epic,owl,true
1678,0xF50078b4E31a509356e18a8a7a1AfaB1DBa188d4,Rare,owl,
1679,0xcda4b7a68d310238b82ae2b6d08a8ab345a72f0e,Rare,owl,true
1680,0x525ae14decc3a84af38addac38f293b079e39df5,Legendary,owl,true
1681,0x3f3789bd5abea9ee40db5fd8420371effdf2373a,Rare,owl,true
1682,0xa05597063ef0ed96db9288fb70cc6357ede5c7ad,Rare,owl,true
1683,0xfB06a8076AD28c995adC31759FD1a361cD26A3a5,Rare,owl,
1684,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1685,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,owl,true
1686,0x158cb920cf563dfed6f199ba1319186b8c69f6c1,Rare,owl,true
1687,0x100107E8CDcA6008B4C99718798F8e75adEa3906,Rare,owl,
1688,0xe6a8306df719f9785e2194f9a155c6298b513cf7,Epic,owl,true
1689,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1690,0xaa4e1f573bd4042ba59e5b6480c15335a2f4c062,Legendary,owl,true
1691,0x2909c9fd79487448e4ee42d71333c4dd7d2cb6bc,Rare,owl,true
1692,0x9baf7945d3acbdf9a66e9e325aa8fde9635669a1,Rare,owl,true
1693,0xd7f10ce34c77a19db0d719bfdf5b321e25f702ad,Rare,owl,true
1694,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1695,0x39380cdea6ceca49eab8d7e94d93499c55b6d22e,Epic,owl,true
1696,0x6af39e0cce89f80aab043693e76d1eaf9dbaa184,Epic,owl,true
1697,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1698,0xfa4fb7aa0985fc54e579fa99127caf77f211fbd2,Rare,owl,true
1699,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Mystic,owl,
1700,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Legendary,owl,true
1701,0x7dad136ae5fbaf8d6a0ca9ff5f54201b14c4f89c,Epic,owl,true
1702,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1703,0x8766e60ea168a1c53efbe191d43fa7fdd12c2d95,Rare,owl,true
1704,0xd42ce6273fbf0299d0ac7efe10ed2298fcab3477,Rare,owl,true
1705,0xa82ecee88be8906b59b9ba73da3ce8bc4a3f1347,Epic,owl,true
1706,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1707,0x290DCE7aEc79b57a367dA9550A552de33E2B4dCb,Epic,owl,
1708,0xa763b99abe5fb8ff3c82f6f570a265e76bc36901,Rare,owl,true
1709,0x5468dc442f5FB4EAad8F1325f212f9d6512CeA25,Rare,owl,
1710,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,owl,
1711,0x5b2208f14a7a5f967b526a92b525e30295737141,Rare,owl,true
1712,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1713,0xe6a8306df719f9785e2194f9a155c6298b513cf7,Rare,owl,true
1714,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1715,0x7af761df929afd00b21d0c493150b98f39c2831f,Epic,owl,true
1716,0xd0947db8588ddaca5980befbc3b3d350e08b9a1a,Rare,owl,true
1717,0x4122eeebdf13f1e76cee1c79db816deed7868cfa,Mystic,owl,true
1718,0x5ceb22536d262a3124915027f8851f0b090dec67,Rare,owl,true
1719,0x2288f760c3fedec3cb5e7a5dd30acc4589bea943,Rare,owl,true
1720,0xcbfbee75931903c1b03363b08b30b646b29d452e,Legendary,owl,true
1721,0x78b5982bb718f154bbbb7da0d8e6c78b8fb56d87,Rare,owl,true
1722,0x7cd5581fd1f0c01bff80ec396d5427b1d8e327a0,Epic,owl,true
1723,0x290DCE7aEc79b57a367dA9550A552de33E2B4dCb,Rare,owl,
1724,0x2f99a5ae0d9e850ae7b7f4c161ead274a61c9607,Rare,owl,true
1725,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1726,0x24ef07728060113daabeb944ab0f867d8f6b246f,Rare,owl,true
1727,0x185d3ff6a85c368150cb8eb8512a06a6ae2755ee,Epic,owl,true
1728,0x2af3c96634b31e6d3480b3c7d42c69244c58a68d,Rare,owl,true
1729,0xf26cc44eb73a8c8a9ec59c21e09a416c816e9d4b,Rare,owl,true
1730,0x7216893d97433e63cd6482b4c33f48adad63dbb4,Legendary,owl,true
1731,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1732,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1733,0x350dc39f5ad19e805465c4f8eb0d98f61eba1821,Mystic,owl,true
1734,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1735,0x26D46B9F039C1E9E85A5d07Ff528aCC5f2D57C8f,Epic,owl,
1736,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,owl,true
1737,0x345c09b978d39ac8b591523303e6cf7d917e2dc3,Rare,owl,true
1738,0xaf11ac1f8a1b960ada1837e52e30b0b2fce8e172,Rare,owl,true
1739,0x3567324b39c67efca0d6a84cb665ac9c12e6fdd4,Rare,owl,true
1740,0x3e13fa90a9c93e977436e6beedfea34929905208,Legendary,owl,true
1741,0x2af3c96634b31e6d3480b3c7d42c69244c58a68d,Rare,owl,true
1742,0x999f5799ebef6bac8742f6947288f1529dc41944,Rare,owl,true
1743,0x9baf7945d3acbdf9a66e9e325aa8fde9635669a1,Rare,owl,true
1744,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1745,0x0d283ef0b53d7b4dafd68560b5efc101c7fded9f,Epic,owl,true
1746,0xAbb3b2907D35214aAbCbF668F8C3D7a02B9f1687,Rare,owl,
1747,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1748,0x6a1f22e973dd1ae04f1bb44de327a8e9104703d5,Rare,owl,true
1749,0xa5fbea8258c1993a6d552c3036bd7e66d971c0de,Rare,owl,true
1750,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Legendary,owl,true
1751,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1752,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1753,0x193bc393d2262e96f99d9977e146982bcb2de0c2,Rare,owl,true
1754,0xed773b885bb45b55743c6e4cc8f0f45bdb555e65,Rare,owl,true
1755,0xcbfbee75931903c1b03363b08b30b646b29d452e,Mystic,owl,true
1756,0xF255bFD88E3974E0a67cB9312666D3cd2DA7B9Df,Rare,owl,
1757,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1758,0xf914dac0a359578f6e3dd1ff1366a463172c8e47,Rare,owl,true
1759,0x293b1c4b1e8105529c6a641ff0e645b13defb7fb,Rare,owl,true
1760,0x96f04a7e40a38fd8dbc58623dd69e2698eaba26d,Legendary,owl,true
1761,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1762,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1763,0x94f9ffe803de88435670ec68850332d37ccb3039,Rare,owl,true
1764,0x9513a7610e2af207671489dfa2dccccabc1f4911,Rare,owl,true
1765,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1766,0x59dbaab626493c23e15134141bd653de9800a634,Epic,owl,true
1767,0xabc2852bee927b2e0c8891c2d601942891706650,Rare,owl,true
1768,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1769,0xfB06a8076AD28c995adC31759FD1a361cD26A3a5,Rare,owl,
1770,0x9a1492342dfcfbfdf0b59921df851ba6a0911785,Legendary,owl,true
1771,0x9b1657b04a39b74527e2f5c8cf626fe1925037c7,Epic,owl,true
1772,0xf7b32e3185d375751a805f5fc7c818f27976465a,Rare,owl,true
1773,0x81aec8532fc44fb414451f35c6e4df5c0220df9c,Rare,owl,true
1774,0x376ed0447e21315c6dfcdcc3eea41e351b35478b,Rare,owl,true
1775,0x175fae7a47f28896fdd27931c82c3f8ce9ef1c5d,Epic,owl,true
1776,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1777,0xf25407a6514d176b00a37d203d259ecb91993ed2,Mystic,owl,true
1778,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,owl,true
1779,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1780,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Legendary,owl,true
1781,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1782,0xba2b2145d8241a3dc0cf233772e9dccbb43593e0,Rare,owl,true
1783,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1784,0x94f9ffe803de88435670ec68850332d37ccb3039,Rare,owl,true
1785,0x293603977f29b0bcace53af4cc7b7107d9df4caa,Epic,owl,true
1786,0xf8068b0a1faF650FF76f82F6Ff65a14cbe424Ada,Rare,owl,
1787,0xb4732c5f832b1fa97c932e069158335feaf3f1ea,Rare,owl,true
1788,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1789,0xa0aa54615349c5886e4654e237b445bc48fee21d,Rare,owl,true
1790,0x2355CB504e3CcB9cd1C706CE7B4cD58f8696daE1,Legendary,owl,
1791,0x449a315cd7073fc4d6c1afdb52e1d4d865c9743e,Rare,owl,true
1792,0x0255283aee1940a8c5018ee6d968b9c1f7116789,Rare,owl,true
1793,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1794,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1795,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1796,0xa0caa7803205026ec08818664c4211aff7565f56,Rare,owl,true
1797,0xdf2ff905e999b182fbb8429e3aa05663d3320d34,Epic,owl,true
1798,0xe8a4939517f122b7971574447acf1415f4d1c82b,Rare,owl,true
1799,0xdf2ff905e999b182fbb8429e3aa05663d3320d34,Mystic,owl,true
1800,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,owl,
1801,0x224ae1d88db764548c857899d675162d188a2c93,Rare,owl,true
1802,0x7fe34c444f311c05f92919ab1c51596c5212a03d,Rare,owl,true
1803,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1804,0x105968670e5ffdcd12ad2d5d3481e60c9e87f7e7,Rare,owl,true
1805,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Epic,owl,true
1806,0x350dc39f5ad19e805465c4f8eb0d98f61eba1821,Rare,owl,true
1807,0x31515cb6cce3d05c682d89ec432dbcf91db5ce86,Rare,owl,true
1808,0xf6759dcd5e1444fe22cdda17be1b3d83402c6d6d,Epic,owl,true
1809,0xdcc326d8862bef82481d6ce1e03b565134abcca1,Rare,owl,true
1810,0xe2A296006E4EFb7eC7Ca31Ba9Efda72668026fD6,Legendary,owl,
1811,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Epic,owl,
1812,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1813,0x5789d134181b229ec25be63d8eecafd4df765416,Rare,owl,true
1814,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1815,0xf52611a15830d59d4775022826ad9f5f6899fd0b,Epic,owl,true
1816,0x320ba12bbe03f5af68f4da6fab42fd1835b87acb,Rare,owl,true
1817,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1818,0x0255283aee1940a8c5018ee6d968b9c1f7116789,Mystic,owl,true
1819,0x870830bc7A7faAC5f52A0B5378b814e348fF21e5,Rare,owl,
1820,0x1770740d1c935ec7ed0dd61d1dc2b6f6def81742,Legendary,owl,true
1821,0x1a712d1fdf9307721d640ed7bdd9f9e924e389b3,Rare,owl,true
1822,0x6807B3C4eA986d433D8389334291885132A9bB20,Epic,owl,
1823,0x4527213a14b5eb0e170d78c53633bac5bd67d6a9,Rare,owl,true
1824,0x5101c1fd5d6892e5900e37f42d3cf63e6069bdab,Rare,owl,true
1825,0xfcd29a0cdd8d0f833ce2c4a462c2442d0219b263,Epic,owl,true
1826,0x4914058fbb0b8f11c7bbc6d00a7ee9318a704b2a,Rare,owl,true
1827,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Rare,owl,
1828,0x224ae1d88db764548c857899d675162d188a2c93,Epic,owl,true
1829,0x8e797f63c70255738935cb0fd6e6111e01406f46,Rare,owl,true
1830,0xddeca658f2733e82544417222846fff0481bead2,Legendary,owl,true
1831,0xae797e7f3caefa0e0801b7feef2e5c8482d42515,Rare,owl,true
1832,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1833,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Mystic,owl,
1834,0xd617036fd44b14705b55ae546f0427000668b709,Rare,owl,true
1835,0x2af3c96634b31e6d3480b3c7d42c69244c58a68d,Epic,owl,true
1836,0xf69008d003b304222ad8581f6de7312da95ce48e,Rare,owl,true
1837,0x744bb6d534e2fb631c4d5615ee8f04c3d96d5094,Rare,owl,true
1838,0x197E753011649EebB12a4C5aB0A3A83A18A33707,Rare,owl,
1839,0x759C65CC7d062615dC2a8bCDeB25e6B06e7D1912,Rare,owl,
1840,0xd79ac5d47dc7d6037cb57ce80bfe08aab671014b,Legendary,owl,true
1841,0xcde7e8be0c228c2efbfaba9006d43ceee4c6d4cb,Rare,owl,true
1842,0xddeca658f2733e82544417222846fff0481bead2,Rare,owl,true
1843,0x9dbD44b846876c54d3Cd22ec955a5ae7311bc7B0,Rare,owl,
1844,0xddeca658f2733e82544417222846fff0481bead2,Epic,owl,true
1845,0x3e13fa90a9c93e977436e6beedfea34929905208,Epic,owl,true
1846,0x0d38213f35178f4671ddb7012025dee7e1e3aa6a,Rare,owl,true
1847,0x7f626e984e8b919dff5fa8604cf6d08ddb3aed5a,Rare,owl,true
1848,0x0255283aee1940a8c5018ee6d968b9c1f7116789,Epic,owl,true
1849,0x2434ddf0b239d169b41ffd1367d5e8f80f367d95,Rare,owl,true
1850,0x266a2bA1051a6C1eb57b9d8A208668386250D5ea,Legendary,owl,
1851,0x04c2f433d24d08d98c2a33fd10021ff9d5aaf12f,Rare,owl,true
